555,PC7_5968,Non-integrin membrane-ECM interactions
556,PC7_6644,Proton-coupled monocarboxylate transport
557,PC7_3065,Degradation of the extracellular matrix
558,WP138_r79958,Androgen receptor signaling pathway
559,PC7_3853,FOXA2 and FOXA3 transcription factor networks
560,PC7_7463,Signaling by NGF
561,PC7_6878,Regulation of CDC42 activity
562,PC7_1529,Activation of Ca-permeable Kainate Receptor
563,PC7_3416,EPH-ephrin mediated repulsion of cells
564,PC7_8361,Transport to the Golgi and subsequent modification
565,WP127_r78498,IL-5 Signaling Pathway
566,PC7_7498,Signaling events mediated by the Hedgehog family
567,PC7_6097,PAOs oxidise polyamines to amines
568,PC7_8276,Tight junction interactions
569,WP51_r79977,Regulation of Actin Cytoskeleton
570,PC7_2520,Cell Cycle Checkpoints
571,PC7_2582,Circadian Clock
572,PC7_8154,Terminal pathway of complement
573,PC7_3362,E2F transcription factor network
574,PC7_6795,RNA Polymerase I Transcription Initiation
575,PC7_6073,Oxidative demethylation of DNA
576,PC7_4946,Lagging Strand Synthesis
577,WP237_r78497,Glucocorticoid & Mineralcorticoid Metabolism
578,PC7_6958,RhoA signaling pathway
579,PC7_3427,ER-Phagosome pathway
580,PC7_4556,IFN-gamma pathway
581,PC7_2373,CXCR4-mediated signaling events
582,PC7_4276,Glycosphingolipid metabolism
583,PC7_2535,Ceramide signaling pathway
584,PC7_8228,The canonical retinoid cycle in rods (twilight vision)
585,PC7_11385,degradation of DVL
586,PC7_4285,Glypican 2 network
587,PC7_1691,Aquaporin-mediated transport
588,PC7_3315,Dopamine Neurotransmitter Release Cycle
589,PC7_3670,Endothelins
590,PC7_8709,Vif-mediated degradation of APOBEC3G
591,PC7_6461,Phospholipase C-mediated cascade
592,PC7_2905,Cytochrome P450 - arranged by substrate type
593,WP2011_r75253,SREBF and miR33 in cholesterol and lipid homeostasis
594,PC7_1671,Antigen processing-Cross presentation
595,PC7_5883,Netrin mediated repulsion signals
596,WP183_r81161,Proteasome Degradation
597,PC7_1658,Androgen biosynthesis
598,PC7_8328,Transcriptional regulation of white adipocyte differentiation
599,PC7_3320,Downregulation of ERBB2:ERBB3 signaling
600,PC7_5516,Mitochondrial iron-sulfur cluster biogenesis
601,PC7_6519,Polo-like kinase mediated events
602,PC7_8305,Toxicity of botulinum toxin type C (BoNT/C)
603,PC7_8773,WNT mediated activation of DVL
604,WP134_r82700,Pentose Phosphate Pathway
605,PC7_7649,Sphingolipid de novo biosynthesis
606,PC7_6098,PAR1-mediated thrombin signaling events
607,PC7_4884,Ketone body catabolism
608,WP3302_r81679,eIF5A regulation in response to inhibition of the nuclear export system
609,PC7_6911,Regulation of mRNA stability by proteins that bind AU-rich elements
610,PC7_6464,Phosphorylation of Emi1
611,PC7_6955,Reversible hydration of carbon dioxide
612,PC7_7757,Synthesis of bile acids and bile salts via 27-hydroxycholesterol
613,PC7_7749,Synthesis of PIPs at the early endosome membrane
614,PC7_4010,G2/M DNA replication checkpoint
615,PC7_2661,Cohesin Loading onto Chromatin
616,PC7_5521,Mitochondrial translation
617,PC7_5124,MASTL Facilitates Mitotic Progression
618,PC7_1210,ATP sensitive Potassium channels
619,PC7_11020,betaKlotho-mediated ligand binding
620,PC7_3855,FOXM1 transcription factor network
621,WP15_r82705,Selenium Micronutrient Network
622,PC7_6867,Recycling of eIF2:GDP
623,PC7_3803,FBXW7 Mutants and NOTCH1 in Cancer
624,PC7_6373,Passive transport by Aquaporins
625,PC7_5528,Mitotic G1-G1/S phases
626,WP334_r79716,GPCRs, Class B Secretin-like
627,PC7_6455,Phosphate bond hydrolysis by NUDT proteins
628,PC7_7451,Signaling by FGFR1 fusion mutants
629,PC7_8803,ZBP1(DAI) mediated induction of type I IFNs
630,PC7_6796,RNA Polymerase I Transcription Termination
631,PC7_4053,GPVI-mediated activation cascade
632,PC7_12899,tRNA Aminoacylation
633,PC7_6649,Purine catabolism
634,PC7_4038,GMCSF-mediated signaling events
635,PC7_3015,Deadenylation-dependent mRNA decay
636,PC7_1232,Acetylcholine Neurotransmitter Release Cycle
637,PC7_6799,RNA Polymerase II Pre-transcription Events
638,PC7_12279,p73 transcription factor network
639,PC7_8267,Thromboxane signalling through TP receptor
640,PC7_4727,Influenza Infection
641,PC7_11470,eNOS activation
642,PC7_7652,Sphingosine 1-phosphate (S1P) pathway
643,PC7_3671,Energy dependent regulation of mTOR by LKB1-AMPK
644,PC7_5981,Notch signaling pathway
645,PC7_5970,Nongenotropic Androgen signaling
646,PC7_6900,Regulation of cytoplasmic and nuclear SMAD2/3 signaling
647,PC7_4744,Inositol transporters
648,WP399_r79474,Wnt Signaling Pathway and Pluripotency
649,PC7_6620,Propionyl-CoA catabolism
650,PC7_6310,PTM: gamma carboxylation, hypusine formation and arylsulfatase activation
651,PC7_3958,Formation of Fibrin Clot (Clotting Cascade)
652,PC7_1631,Amino acid synthesis and interconversion (transamination)
653,WP2377_r80437,Integrated Pancreatic Cancer Pathway
654,PC7_2532,Cellular responses to stress
655,PC7_8339,Transmembrane transport of small molecules
656,WP1528_r78581,Physiological and Pathological Hypertrophy  of the Heart
657,WP404_r68960,Nucleotide Metabolism
658,PC7_6992,Role of Calcineurin-dependent NFAT signaling in lymphocytes
659,WP1991_r82940,SRF and miRs in Smooth Muscle Differentiation and Proliferation
660,PC7_4820,JNK signaling in the CD4+ TCR pathway
661,PC7_4306,Growth hormone receptor signaling
662,PC7_7440,Signaling by Activin
663,PC7_2627,Class II GLUTs
664,PC7_1551,Activation of the AP-1 family of transcription factors
665,PC7_4748,Insulin receptor recycling
666,PC7_7753,Synthesis of Prostaglandins (PG) and Thromboxanes (TX)
667,PC7_6512,Platelet activation, signaling and aggregation
668,PC7_7723,Synthesis and interconversion of nucleotide di- and triphosphates
669,PC7_6957,Rho GTPase cycle
670,PC7_2441,Calcitonin-like ligand receptors
671,PC7_4574,IGF1 pathway
672,WP241_r83818,One Carbon Metabolism
673,WP1941_r73548,Peroxisomal beta-oxidation of tetracosanoyl-CoA
674,PC7_2956,DNA strand elongation
675,PC7_1527,Activation of BMF and translocation to mitochondria
676,WP2637_r80029,Structural Pathway of Interleukin 1 (IL-1)
677,WP558_r79680,Complement and Coagulation Cascades
678,PC7_8304,Toxicity of botulinum toxin type B (BoNT/B)
679,PC7_4340,HIF-1-alpha transcription factor network
680,WP530_r79331,Cytokines and Inflammatory Response
681,PC7_5373,Methylation
682,PC7_2957,DNA-PK pathway in nonhomologous end joining
683,PC7_6466,Phosphorylation of proteins involved in the G2/M transition by Cyclin A:Cdc2 complexes
684,PC7_1582,Agmatine biosynthesis
685,PC7_2968,DSCAM interactions
686,WP496_r69016,Steroid Biosynthesis
687,PC7_8313,Trafficking of dietary sterols
688,PC7_8208,Tetrahydrobiopterin (BH4) synthesis, recycling, salvage and regulation
689,PC7_6060,Organic cation transport
690,PC7_3419,EPHA2 forward signaling
691,PC7_1213,ATR signaling pathway
692,PC7_6055,Orexin and neuropeptides FF and QRFP bind to their respective receptors
693,PC7_1220,Abacavir transmembrane transport
694,PC7_2531,Cellular response to hypoxia
695,WP314_r80438,FAS pathway and Stress induction of HSP regulation
696,PC7_7744,Synthesis of PE
697,PC7_2541,Chaperonin-mediated protein folding
698,PC7_3677,Ephrin A reverse signaling
699,PC7_3318,Dopamine receptors
700,PC7_2265,CDK-mediated phosphorylation and removal of Cdc6
701,PC7_5308,Membrane binding and targetting of GAG proteins
702,WP712_r78491,Estrogen signaling pathway
703,PC7_6618,Prolonged ERK activation events
704,PC7_7426,Senescence-Associated Secretory Phenotype (SASP)
705,PC7_8351,Transport of gamma-carboxylated protein precursors from the endoplasmic reticulum to the Golgi apparatus
706,PC7_2632,Clearance of dopamine
707,PC7_4764,Interaction With The Zona Pellucida
708,PC7_7438,Signal transduction by L1
709,PC7_6902,Regulation of gap junction activity
710,PC7_5876,Negative regulation of FGFR signaling
711,PC7_6542,Posttranslational regulation of adherens junction stability and dissassembly
712,PC7_11143,cGMP effects
713,PC7_8349,Transport of connexons to the plasma membrane
714,PC7_3062,Degradation of beta catenin
715,PC7_5869,Nef Mediated CD4 Down-regulation
716,WP410_r84683,Diurnally Regulated Genes with Circadian Orthologs
717,PC7_1539,Activation of NMDA receptor upon glutamate binding and postsynaptic events
718,PC7_4694,Incretin synthesis, secretion, and inactivation
719,WP2855_r79211,Dopaminergic Neurogenesis
720,PC7_1687,Apoptotic cleavage of cell adhesion proteins
721,PC7_8346,Transport of Mature mRNAs Derived from Intronless Transcripts
722,PC7_8352,Transport of glucose and other sugars, bile salts and organic acids, metal ions and amine compounds
723,PC7_2570,Chromatin modifying enzymes
724,PC7_1552,Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S
725,WP289_r81078,Myometrial Relaxation and Contraction Pathways
726,PC7_6663,Pyrimidine metabolism
727,PC7_1597,Alpha-oxidation of phytanate
728,PC7_8338,Translocation of ZAP-70 to Immunological synapse
729,PC7_4414,HS-GAG biosynthesis
730,WP2276_r63194,Glial Cell Differentiation
731,PC7_3323,Downregulation of TGF-beta receptor signaling
732,PC7_3829,FGFR4 ligand binding and activation
733,PC7_4438,Hedgehog 'off' state
734,PC7_8710,Viral Messenger RNA Synthesis
735,PC7_6790,RNA Polymerase I Chain Elongation
736,PC7_4365,HIV Infection
737,PC7_1987,BCR signaling pathway
738,PC7_12268,p38MAPK events
739,PC7_12274,p53-Dependent G1 DNA Damage Response
740,PC7_6393,Peptide chain elongation
741,PC7_2507,Caspase-8 activation by cleavage
742,PC7_1520,Activation of AMPA receptors
743,WP710_r79974,DNA Damage Response (only ATM dependent)
744,PC7_5776,NICD traffics to nucleus
745,PC7_2360,CTLA4 inhibitory signaling
746,PC7_7396,Scavenging of heme from plasma
747,PC7_5273,Meiotic synapsis
748,PC7_8332,Translation initiation complex formation
749,PC7_4688,Immune System
750,PC7_6948,Retinoid metabolism and transport
751,PC7_1163,ARMS-mediated activation
752,PC7_8074,TWIK related potassium channel (TREK)
753,PC7_4099,Gamma-carboxylation of protein precursors
754,PC7_1849,Attachment of GPI anchor to uPAR
755,PC7_4693,Inactivation, recovery and regulation of the phototransduction cascade
756,WP34_r72115,Ovarian Infertility Genes
757,PC7_6567,Pregnenolone biosynthesis
758,WP304_r78799,Kit receptor signaling pathway
759,PC7_4639,IL8- and CXCR2-mediated signaling events
760,WP699_r70509,Aflatoxin B1 metabolism
761,WP1425_r74390,BMP Signalling and Regulation
762,PC7_8226,The NLRP3 inflammasome
763,WP100_r74146,Glutathione metabolism
764,PC7_2576,Chylomicron-mediated lipid transport
765,PC7_4498,Hyaluronan uptake and degradation
766,WP1602_r78486,Nicotine Activity on Dopaminergic Neurons
767,PC7_2393,Ca2+ pathway
768,PC7_5874,Nef-mediates down modulation of cell surface receptors by recruiting them to clathrin adapters
769,PC7_1855,Aurora A signaling
770,PC7_2090,Bile acid and bile salt metabolism
771,PC7_6616,Prolactin receptor signaling
772,PC7_5971,Nonhomologous End-joining (NHEJ)
773,PC7_3883,Fatty acids
774,PC7_1674,Antiviral mechanism by IFN-stimulated genes
775,PC7_7762,Synthesis of glycosylphosphatidylinositol (GPI)
776,PC7_3284,Dissolution of Fibrin Clot
777,PC7_7464,Signaling by NODAL
778,PC7_2678,Conjugation of salicylate with glycine
779,PC7_2035,Basigin interactions
780,PC7_4451,Heparan sulfate/heparin (HS-GAG) metabolism
781,PC7_8329,Transfer of LPS from LBP carrier to CD14
782,PC7_2630,Clathrin derived vesicle budding
783,PC7_5550,Muscarinic acetylcholine receptors
784,PC7_3325,Downstream signal transduction
785,PC7_8431,Trk receptor signaling mediated by the MAPK pathway
786,PC7_6876,Regulation of Androgen receptor activity
787,PC7_7452,Signaling by FGFR1 mutants
788,PC7_8726,Vitamin D (calciferol) metabolism
789,PC7_2395,CaMK IV-mediated phosphorylation of CREB
790,WP2032_r79960,TSH signaling pathway
791,PC7_4778,Interleukin-1 signaling
792,PC7_4159,Glucagon-type ligand receptors
793,PC7_6791,RNA Polymerase I Promoter Clearance
794,WP143_r79783,Fatty Acid Beta Oxidation
795,PC7_11039,binding of TCF/LEF:CTNNB1 to target gene promoters
796,PC7_2078,Beta2 integrin cell surface interactions
797,WP3529_r84285,Zinc homeostasis
798,WP2203_r78549,TSLP Signaling Pathway
799,PC7_2095,Binding and Uptake of Ligands by Scavenger Receptors
800,PC7_2543,Chemokine receptors bind chemokines
801,PC7_2508,Caspase-mediated cleavage of cytoskeletal proteins
802,PC7_1523,Activation of BAD and translocation to mitochondria
803,WP1604_r74317,Codeine and Morphine Metabolism
804,PC7_2624,Class I PI3K signaling events
805,PC7_3808,FCGR activation
806,PC7_4271,Glycoprotein hormones
807,PC7_7720,Syndecan-3-mediated signaling events
808,PC7_3384,EGFR Transactivation by Gastrin
809,PC7_1625,Amine-derived hormones
810,PC7_4443,Heme biosynthesis
811,WP2596_r72724,Gastric acid production
812,WP2290_r79988,RalA downstream regulated genes
813,PC7_3167,Digestion of dietary lipid
814,WP3593_r84853,miR-148a/miR-31/FIH1/HIF1α-Notch signaling in glioblastoma 
815,PC7_2065,Beta oxidation of butanoyl-CoA to acetyl-CoA
816,PC7_7796,TGF-beta receptor signaling activates SMADs
817,PC7_6315,Packaging Of Telomere Ends
818,PC7_12073,mRNA Splicing
819,PC7_12487,regulation of FZD by ubiquitination
820,PC7_6801,RNA Polymerase II Transcription
821,PC7_3819,FGFR1 ligand binding and activation
822,WP2795_r78544,Cardiac Hypertrophic Response
823,PC7_8155,Termination of O-glycan biosynthesis
824,WP1455_r68965,Serotonin Transporter Activity
825,PC7_3084,Developmental Biology
826,PC7_7761,Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)
827,PC7_3083,Detoxification of Reactive Oxygen Species
828,PC7_7746,Synthesis of PI
829,PC7_4300,Golgi Associated Vesicle Biogenesis
830,WP2942_r84388,DDX1 as a regulatory component of the Drosha microprocessor
831,PC7_7043,S1P4 pathway
832,PC7_7264,SHC-related events
833,WP697_r80025,Estrogen metabolism
834,PC7_2673,Condensation of Prometaphase Chromosomes
835,PC7_7230,SCF(Skp2)-mediated degradation of p27/p21
836,WP615_r81193,Senescence and Autophagy in Cancer
837,PC7_1883,BARD1 signaling events
838,PC7_6157,PI3K/AKT activation
839,PC7_5512,Mitochondrial ABC transporters
840,PC7_7428,Serine biosynthesis
841,PC7_1221,Abacavir transport and metabolism
842,PC7_3811,FGF signaling pathway
843,PC7_7487,Signaling by constitutively active EGFR
844,PC7_5157,MHC class II antigen presentation
845,PC7_6951,Reuptake of GABA
846,PC7_4444,Heme degradation
847,PC7_3651,Electron transport from NADPH to Ferredoxin
848,PC7_7431,Serotonin and melatonin biosynthesis
849,WP1531_r82221,Vitamin D Metabolism
850,PC7_8066,TRP channels
851,PC7_4064,GRB7 events in ERBB2 signaling
852,PC7_7645,Sodium/Proton exchangers
853,PC7_3884,Fc epsilon receptor (FCERI) signaling
854,PC7_7425,Semaphorin interactions
855,PC7_8678,Validated targets of C-MYC transcriptional repression
856,PC7_5665,N-Glycan antennae elongation
857,PC7_6595,Processive synthesis on the C-strand of the telomere
858,PC7_8340,Transmission across Chemical Synapses
859,PC7_4587,IKK complex recruitment mediated by RIP1
860,PC7_8055,TRAF6 mediated IRF7 activation
861,PC7_7721,Syndecan-4-mediated signaling events
862,PC7_3957,Formation of ATP by chemiosmotic coupling
863,PC7_7728,Synthesis of 15-eicosatetraenoic acid derivatives
864,WP2875_r79890,Constitutive Androstane Receptor Pathway
865,PC7_7754,Synthesis of UDP-N-acetyl-glucosamine
866,PC7_3756,Ethanol oxidation
867,PC7_5782,NOSTRIN mediated eNOS trafficking
868,PC7_8130,Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)
869,PC7_3849,FOXA transcription factor networks
870,PC7_3667,Endosomal/Vacuolar pathway
871,PC7_6535,Post-Elongation Processing of Intronless pre-mRNA
872,PC7_4612,IL2 signaling events mediated by STAT5
873,WP528_r79855,Acetylcholine Synthesis
874,WP368_r79271,Mitochondrial LC-Fatty Acid Beta-Oxidation
875,PC7_4497,Hyaluronan metabolism
876,PC7_3349,Dual incision reaction in TC-NER
877,PC7_6895,Regulation of Telomerase
878,PC7_5882,Nephrin/Neph1 signaling in the kidney podocyte
879,PC7_6814,RNA Polymerase III Transcription Termination
880,PC7_5329,Metabolism of polyamines
881,PC7_7784,TCF dependent signaling in response to WNT
882,PC7_1190,ATF6-alpha activates chaperones
883,PC7_5708,NF-kB activation through FADD/RIP-1 pathway mediated by caspase-8 and -10
884,PC7_6540,Post-translational protein modification
885,PC7_7395,Scavenging by Class H Receptors
886,PC7_1624,Amine ligand-binding receptors
887,PC7_3386,EGFR interacts with phospholipase C-gamma
888,PC7_7478,Signaling by SCF-KIT
889,PC7_8675,Validated nuclear estrogen receptor alpha network
890,PC7_6789,RNA Pol II CTD phosphorylation and interaction with CE
891,PC7_6920,Regulation of signaling by NODAL
892,PC7_7432,Serotonin receptors
893,PC7_3818,FGFR ligand binding and activation
894,PC7_7661,Stabilization of p53
895,PC7_2276,CDO in myogenesis
896,PC7_4265,Glycogen breakdown (glycogenolysis)
897,PC7_5139,MEK activation
898,PC7_6865,Recruitment of repair and signaling proteins to double-strand breaks
899,PC7_1516,Activated NOTCH1 Transmits Signal to the Nucleus
900,PC7_6569,Presenilin action in Notch and Wnt signaling
901,PC7_6202,PP2A-mediated dephosphorylation of key metabolic factors
902,PC7_8354,Transport of inorganic cations/anions and amino acids/oligopeptides
903,PC7_2324,COPI Mediated Transport
904,PC7_2505,Carnitine synthesis
905,PC7_3060,Degradation of GLI1 by the proteasome
906,PC7_2252,CD28 dependent PI3K/Akt signaling
907,PC7_4262,Glycerophospholipid biosynthesis
908,PC7_7262,SHC-mediated cascade
909,PC7_4887,Kinesins
910,PC7_5024,Loss of Function of FBXW7 in Cancer and NOTCH1 Signaling
911,PC7_4004,G1/S DNA Damage Checkpoints
912,WP395_r79978,IL-4 Signaling Pathway
913,PC7_6057,Organelle biogenesis and maintenance
914,PC7_4158,Glucagon-like Peptide-1 (GLP1) regulates insulin secretion
915,PC7_8359,Transport of the SLBP independent Mature mRNA
916,PC7_1219,Abacavir metabolism
917,PC7_4258,Glutathione synthesis and recycling
918,PC7_1554,Activation of the pre-replicative complex
919,PC7_8330,Transferrin endocytosis and recycling
920,PC7_2461,Cam-PDE 1 activation
921,PC7_8061,TRAIL signaling pathway
922,PC7_5847,Na+-dependent glucose transporters
923,WP306_r80308,Focal Adhesion
924,PC7_4368,HIV Transcription Initiation
925,PC7_6793,RNA Polymerase I Promoter Opening
926,WP2911_r83020,miRNA targets in ECM and membrane receptors
927,PC7_5991,Nuclear signaling by ERBB4
928,PC7_4862,KSRP destabilizes mRNA
929,PC7_4994,Lissencephaly gene (LIS1) in neuronal migration and development
930,PC7_3360,E-cadherin signaling in the nascent adherens junction
931,PC7_7461,Signaling by Interleukins
932,WP357_r70641,Fatty Acid Biosynthesis
933,PC7_6394,Peptide hormone biosynthesis
934,PC7_2069,Beta oxidation of myristoyl-CoA to lauroyl-CoA
935,WP24_r79999,Peptide GPCRs
936,PC7_6810,RNA Polymerase III Transcription Initiation
937,PC7_3700,ErbB4 signaling events
938,PC7_6396,Peptide ligand-binding receptors
939,PC7_7502,Signalling to ERK5
940,PC7_5749,NFG and proNGF binds to p75NTR
941,PC7_1521,Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins
942,PC7_2631,Clearance of Nuclear Envelope Membranes from Chromatin
943,PC7_5513,Mitochondrial Fatty Acid Beta-Oxidation
944,PC7_3798,FAS (CD95) signaling pathway
945,PC7_6511,Platelet Aggregation (Plug Formation)
946,WP2916_r79908,Interactome of polycomb repressive complex 2 (PRC2) 
947,PC7_1629,Amino acid and derivative metabolism
948,PC7_4012,GAB1 signalosome
949,PC7_11610,formation of the beta-catenin:TCF transactivating complex
950,PC7_4758,Integrin cell surface interactions
951,PC7_5016,Localization of the PINCH-ILK-PARVIN complex to focal adhesions
952,PC7_3965,Formation of apoptosome
953,PC7_1811,Assembly of Viral Components at the Budding Site
954,PC7_5870,Nef Mediated CD8 Down-regulation
955,PC7_1820,Astrocytic Glutamate-Glutamine Uptake And Metabolism
956,WP524_r72112,G13 Signaling Pathway
957,PC7_7231,SCF-beta-TrCP mediated degradation of Emi1
958,PC7_1231,Acetylcholine Binding And Downstream Events
959,PC7_4691,Inactivation of APC/C via direct inhibition of the APC/C complex
960,PC7_7738,Synthesis of IPs in the nucleus
961,WP2355_r79973,Corticotropin-releasing hormone
962,PC7_3016,Death Receptor Signalling
963,PC7_4156,Global Genomic NER (GG-NER)
964,PC7_6786,RIG-I/MDA5 mediated induction of IFN-alpha/beta pathways
965,PC7_7733,Synthesis of GDP-mannose
966,PC7_6924,Relaxin receptors
967,PC7_6517,Plexin-D1 Signaling
968,PC7_4628,IL5-mediated signaling events
969,PC7_7659,Spry regulation of FGF signaling
970,PC7_6881,Regulation of DNA replication
971,PC7_8762,Vitamins B6 activation to pyridoxal phosphate
972,PC7_3774,Eukaryotic Translation Termination
973,PC7_10508,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism
974,PC7_8337,Translocation of GLUT4 to the plasma membrane
975,PC7_7758,Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol
976,PC7_7484,Signaling by Wnt
977,WP43_r84102,Oxidation by Cytochrome P450
978,PC7_7024,S Phase
979,PC7_8720,Vitamin B1 (thiamin) metabolism
980,PC7_3996,G beta:gamma signalling through PI3Kgamma
981,PC7_6591,Processing of DNA double-strand break ends
982,PC7_1528,Activation of C3 and C5
983,PC7_8342,Transport and synthesis of PAPS
984,PC7_6640,Prostanoid ligand receptors
985,PC7_1859,Autodegradation of the E3 ubiquitin ligase COP1
986,WP2572_r79947,Primary Focal Segmental Glomerulosclerosis FSGS
987,PC7_1601,Alpha9 beta1 integrin signaling events
988,PC7_4661,IRS activation
989,PC7_6896,Regulation of actin dynamics for phagocytic cup formation
990,PC7_8360,Transport of vitamins, nucleosides, and related molecules
991,WP2447_r84415,Amyotrophic lateral sclerosis (ALS)
992,WP2291_r68922,Deregulation of Rab and Rab Effector Genes in Bladder Cancer
993,WP732_r80010,Serotonin Receptor 2 and ELK-SRF/GATA4 signaling
994,PC7_1622,Amine Oxidase reactions
995,PC7_1131,APC/C:Cdc20 mediated degradation of mitotic proteins
996,WP268_r70096,Notch Signaling Pathway
997,WP69_r79955,TCR Signaling Pathway
998,PC7_1230,Acetylation
999,PC7_8059,TRAF6 mediated induction of TAK1 complex
1000,WP3298_r84382,Melatonin metabolism and effects
1001,PC7_7449,Signaling by FGFR mutants
1002,WP2059_r82906,Alzheimers Disease
1003,PC7_6777,REV-ERBA represses gene expression
1004,WP400_r72084,p38 MAPK Signaling Pathway
1005,PC7_1577,Adrenaline,noradrenaline inhibits insulin secretion
1006,PC7_7718,Syndecan-1-mediated signaling events
1007,PC7_8764,Vpr-mediated induction of apoptosis by mitochondrial outer membrane permeabilization
1008,WP2436_r71387,Dopamine metabolism
1009,PC7_6669,Pyruvate metabolism
1010,PC7_6233,PRC2 methylates histones and DNA
1011,PC7_8715,Visual signal transduction: Cones
1012,PC7_4757,Integrin alphaIIb beta3 signaling
1013,PC7_1572,Adenylate cyclase inhibitory pathway
1014,PC7_8666,VEGFR2 mediated cell proliferation
1015,WP179_r70629,Cell Cycle
1016,WP111_r82216,Electron Transport Chain
1017,PC7_1607,Alternative complement activation
1018,PC7_2525,Cell surface interactions at the vascular wall
1019,PC7_8664,VEGFA-VEGFR2 Pathway
1020,PC7_3073,Deposition of new CENPA-containing nucleosomes at the centromere
1021,PC7_5988,Nuclear Pore Complex (NPC) Disassembly
1022,WP716_r83589,Vitamin A and Carotenoid Metabolism
1023,PC7_4618,IL27-mediated signaling events
1024,PC7_4215,Glutamate Binding, Activation of AMPA Receptors and Synaptic Plasticity
1025,WP2849_r84764,Hematopoietic Stem Cell Differentiation
1026,PC7_7474,Signaling by NOTCH4
1027,PC7_2701,Costimulation by the CD28 family
1028,PC7_2529,Cellular Senescence
1029,WP2112_r63216,IL17 signaling pathway
1030,PC7_2117,Branched-chain amino acid catabolism
1031,PC7_4496,Hyaluronan biosynthesis and export
1032,PC7_7048,S6K1 signalling
1033,PC7_8224,The IPAF inflammasome
1034,PC7_4747,Insulin processing
1035,PC7_5985,Nuclear Envelope Breakdown
1036,WP2597_r78485,Secretion of Hydrochloric Acid in Parietal Cells
1037,PC7_8776,WNT5A-dependent internalization of FZD4
1038,PC7_5878,Negative regulators of RIG-I/MDA5 signaling
1039,PC7_2012,BMP receptor signaling
1040,PC7_6508,Plasmalogen biosynthesis
1041,PC7_4786,Inwardly rectifying K+ channels
1042,PC7_2621,Class B/2 (Secretin family receptors)
1043,PC7_8275,Tie2 Signaling
1044,PC7_6099,PAR4-mediated thrombin signaling events
1045,PC7_6108,PCP/CE pathway
1046,PC7_4775,Interleukin receptor SHC signaling
1047,PC7_2569,Chondroitin sulfate/dermatan sulfate metabolism
1048,PC7_1558,Acyl chain remodelling of PC
1049,PC7_6956,Rhesus glycoproteins mediate ammonium transport.
1050,PC7_5709,NF-kB is activated and signals survival
1051,PC7_7680,Stimulation of the cell death response by PAK-2p34
1052,WP2249_r84646,Metastatic brain tumor
1053,PC7_5327,Metabolism of mRNA
1054,PC7_5867,Nectin adhesion pathway
1055,PC7_8295,Toll-Like Receptors Cascades
1056,WP2359_r72121,Parkin-Ubiquitin Proteasomal System pathway
1057,PC7_8310,Trafficking and processing of endosomal TLR
1058,PC7_6915,Regulation of ornithine decarboxylase (ODC)
1059,PC7_6996,Role of second messengers in netrin-1 signaling
1060,PC7_6617,Proline catabolism
1061,PC7_5048,Lysosphingolipid and LPA receptors
1062,WP2868_r78079,TCA Cycle Nutrient Utilization and Invasiveness of Ovarian Cancer
1063,WP3585_r84793,Cytosine methylation
1064,PC7_6592,Processing of DNA ends prior to end rejoining
1065,WP2879_r79602,Farnesoid X Receptor  Pathway
1066,PC7_1214,AUF1 (hnRNP D0) destabilizes mRNA
1067,PC7_5889,Neurotransmitter Clearance In The Synaptic Cleft
1068,WP2371_r84649,Parkinsons Disease Pathway
1069,PC7_2534,Centrosome maturation
1070,PC7_5533,Mitotic Prometaphase
1071,WP1433_r83527,NOD pathway
1072,PC7_7427,Separation of Sister Chromatids
1073,PC7_4792,Ion transport by P-type ATPases
1074,PC7_6538,Post-transcriptional silencing by small RNAs
1075,PC7_8712,Viral mRNA Translation
1076,WP3408_r81714,Evolocumab Mechanism
1077,PC7_6191,PLK3 signaling events
1078,PC7_4101,Gap junction assembly
1079,PC7_1104,ALK1 signaling events
1080,PC7_12282,p75NTR negatively regulates cell cycle via SC1
1081,PC7_8321,Transcription-coupled NER (TC-NER)
1082,PC7_8291,Toll Like Receptor 9 (TLR9) Cascade
1083,PC7_7752,Synthesis of PS
1084,PC7_2539,ChREBP activates metabolic gene expression
1085,PC7_1850,Attenuation phase
1086,PC7_4736,Inhibition of replication initiation of damaged DNA by RB1/E2F1
1087,WP550_r81207,Biogenic Amine Synthesis
1088,PC7_5966,NoRC negatively regulates rRNA expression
1089,PC7_2335,CREB phosphorylation through the activation of Ras
1090,PC7_4657,IRE1alpha activates chaperones
1091,WP3287_r84570,Overview of nanoparticle effects
1092,PC7_6952,Rev-mediated nuclear export of HIV RNA
1093,PC7_5558,MyD88 cascade initiated on plasma membrane
1094,PC7_4783,Internalization of ErbB1
1095,PC7_2379,CYP2E1 reactions
1096,PC7_7681,Stimuli-sensing channels
1097,PC7_2951,DNA Replication
1098,PC7_2926,DAP12 signaling
1099,PC7_5872,Nef mediated downregulation of CD28 cell surface expression
1100,WP167_r82702,Eicosanoid Synthesis
1101,PC7_1103,ALK1 pathway
